"lc_class","call_num_prefix","pub_date","last_checkin","checkout_total","title","author","country","language_code","oclc_num"
"J","JN",1993,"2009-12-05",3,"Liaison /","Wadler, Joyce, author.","United States","eng",26503478
"H","HC",1993,"2008-12-07",8,"The Philippines : the political economy of growth and impoverishment in the Marcos era /","Boyce, James K.","United States","eng",26503588
"R","RG",1990,"2007-01-18",11,"Tomorrow's child : reproductive technologies in the 90s /","Birke, Lynda I. A.","United Kingdom","eng",26503636
"P","P",1993,"2013-02-19",25,"The poetics of translation : history, theory, practice /","Barnstone, Willis, 1927-","United States","eng",26503722
"D","DS",1993,"2011-06-15",22,"Paper soldiers : the American press and the Vietnam War /","Wyatt, Clarence R.","United States","eng",26503852
"E","E",1993,"1995-12-08",21,"LULAC : the evolution of a Mexican American political organization /","Marquez, Benjamin, 1953-","United States","eng",26504235
"P","PS",2001,"2012-07-17",8,"Back when we were grownups : a novel /","Tyler, Anne.","United States","eng",265043206
"F","F",1993,"2012-11-07",102,"The fragmented metropolis : Los Angeles, 1850-1930 /","Fogelson, Robert M.","United States","eng",26504415
"F","F",1916,"2013-06-11",4,"The founding of Spanish California, the northwestward expansion of New Spain, 1687-1783,","Chapman, Charles Edward, 1880-1941.","No place, unknown, or undetermined","eng",2651216
"H","HQ",1960,"2013-04-23",4,"And the poor get children : sex, contraception, and family planning in the working class /","Rainwater, Lee.","United States","eng",265124
"H","HS",1966,"2012-06-15",4,"A dictionary of secret and other societies ...","Preuss, Arthur, 1871-1934, compiler.","United States","eng",265159
"D","DS",1928,"2011-11-29",12,"Early history of Assyria to 1000 B.C.","Smith, Sidney, 1889-1979.","United Kingdom","eng",26517674
"E","E",1940,"2010-06-30",2,"Coronado's quest; the discovery of the Southwestern States,","Day, A. Grove 1904-1994. (Arthur Grove),","United States","eng",2651981
"F","F",1992,"2007-05-22",107,"Ya̦nomamö /","Chagnon, Napoleon A., 1938-2019.","United States","eng",26523136
"J","JK",1961,"2010-06-10",20,"The Populist revolt : a history of the Farmers' alliance and the People's Party.","Hicks, John D., 1890-1972.","United States","eng",265262
"H","HV",1967,"2009-12-14",2,"Hellhole : the shocking story of the inmates and life in the New York City House of Detention for Women /","Harris, Sara, author.","United States","eng",265295
"D","DK",1962,"2001-12-15",4,"Russian foreign policy; essays in historical perspective.","Conference on a Century of Russian Foreign Policy Yale University) (1961 :","United States","eng",265300
"H","HV",1958,"2012-10-29",36,"Family relationships and delinquent behavior /","Nye, F. Ivan 1918- (Francis Ivan),","United States","eng",265342
"H","HV",1951,"2012-10-29",14,"Children who hate,","Redl, Fritz.","United States","eng",265351
"M","ML",1973,"2012-03-20",11,"Great musicals of the American theatre.","Richards, Stanley, 1918-1980, compiler.","United States","eng",26539873
"P","PR",1993,"2011-06-13",21,"Cultural imperialism and the Indo-English novel : genre and ideology in R.K. Narayan, Anita Desai, Kamala Markandaya, and Salman Rushdie /","Afzal-Khan, Fawzia, 1958-","United States","eng",26541388
"G","GT",1963,"2009-12-04",37,"A history of costume /","Köhler, Karl, 1825-1876.","United States","eng",265427
"P","PS",1993,"1994-12-03",6,"The catcher in the rye : innocence under pressure /","Pinsker, Sanford.","United States","eng",26544154
"B","BR",1993,"2008-10-29",6,"The Early church : an abridgment of History of the church, volumes 1 to 3 /","","United States","eng",26544518
"J","JQ",2002,"2011-09-13",9,"Politics in South Africa : from Mandela to Mbeki /","Lodge, Tom, 1951-","South Africa","eng",265449228
"P","PL",1993,"2009-04-16",9,"Peace under heaven /","Ch'ae, Man-sik, 1902-1950.","United States","eng",26545807
"","",1993,"2005-09-22",21,"A Diderot pictorial encyclopedia of trades and industry : manufacturing and the technical arts in plates selected from ""L'Encyclopédie, ou Dictionnaire raisonné des sciences, des arts, et des métiers"" of Denis Diderot /","","United States","eng",26545902
"","",1993,"2005-09-22",11,"A Diderot pictorial encyclopedia of trades and industry : manufacturing and the technical arts in plates selected from ""L'Encyclopédie, ou Dictionnaire raisonné des sciences, des arts, et des métiers"" of Denis Diderot /","","United States","eng",26545902
"D","D",1993,"2013-03-10",7,"The censored war : American visual experience during World War Two /","Roeder, George H.","United States","eng",26546195
"D","DL",1992,"2006-04-04",17,"The Vikings /","Roesdahl, Else.","United Kingdom","eng",26546572
"P","PA",1993,"2011-12-07",8,"The stranger's welcome : oral theory and the aesthetics of the Homeric hospitality scene /","Reece, Steve, 1959-","United States","eng",26547953
"P","PS",1993,"2010-01-11",14,"City poet : the life and times of Frank O'Hara /","Gooch, Brad, 1952- author.","United States","eng",26551969
"H","HV",1962,"2005-05-28",9,"The violent gang /","Yablonsky, Lewis.","United States","eng",265526
"H","HV",1962,"1990-10-28",4,"The violent gang /","Yablonsky, Lewis.","United States","eng",265526
"P","PG",1993,"2013-03-07",12,"Judge on trial /","Klíma, Ivan.","United States","eng",26552778
"M","ML",1993,"2012-10-31",40,"The jazz exiles : American musicians abroad /","Moody, Bill, 1941- author.","United States","eng",26552871
"B","BF",1993,"1994-11-26",4,"Interpersonal communication /","Hartley, Peter, 1946-","United Kingdom","eng",26553030
"Q","QA",1992,"1995-12-08",25,"Calculus /","","United States","eng",26554762
"Q","QA",1990,"2011-10-10",129,"SAS companion to the UNIX environment and derivatives : version 6.","","United States","eng",26556942
"P","PS",1977,"1991-06-05",11,"Moby Dick and Calvinism : a world dismantled /","Herbert, T. Walter 1938- (Thomas Walter),","United States","eng",2655698
"E","E",1963,"2008-09-19",94,"The Progressive movement, 1900-1915 /","","United States","eng",265628
"B","BD",1963,"2011-08-26",20,"Knowledge and certainty, essays and lectures /","Malcolm, Norman, 1911-1990, author.","United States","eng",265648
"J","JK",1964,"2008-12-10",6,"Political parties, U.S.A.","Goldwin, Robert A., 1922-2010, editor.","United States","eng",265689
"P","PS",1958,"2011-06-01",27,"The power of blackness : Hawthorne, Poe, Melville /","Levin, Harry, 1912-1994, author.","United States","eng",265695
"B","B",1971,"2009-11-10",9,"Socrates /","Guthrie, W. K. C. 1906-1981, author. (William Keith Chambers),","United Kingdom","eng",2656979
"P","PR",1952,"2013-07-08",15,"Piers the Plowman : a critical edition of the A-version /","Langland, William, 1330?-1400?","United States","eng",265713
"B","B",1961,"2010-05-18",5,"Duns Scotus : the basic principles of his philosophy /","Bettoni, Efrem, author.","United States","eng",265812
"D","D",1993,"1996-09-30",24,"Rethinking world history : essays on Europe, Islam, and world history /","Hodgson, Marshall G. S.","United States","eng",26586741
"P","PL",1994,"2013-05-06",61,"Voices of the song lyric in China /","","United States","eng",26587315
"N","NX",1993,"2011-12-05",19,"Muses from chaos and ash : AIDS, artists, and art /","Vaucher, Andréa R.","United States","eng",26588163
"D","D",1993,"1997-10-01",51,"Prisoners without trial : Japanese Americans in World War II /","Daniels, Roger.","United States","eng",26588688
"L","LB",1972,"2009-01-02",13,"Guide to the works of John Dewey /","","United States","eng",2658949
"G","GV",1993,"2013-07-18",20,"Jim Murray : an autobiography /","Murray, Jim, 1919-1998.","United States","eng",26590150
"H","HQ",1993,"2012-10-04",36,"Looking at gay and lesbian life /","Blumenfeld, Warren J., 1947-","United States","eng",26590493
"H","HT",1993,"2011-11-22",43,"Cultivation and culture : labor and the shaping of slave life in the Americas /","","United States","eng",26590679
"P","PS",1993,"2010-12-17",16,"Confronting AIDS through literature : the responsibilities of representation /","","United States","eng",26591023
"P","PR",1993,"2009-08-28",157,"Fables of the Irish intelligentsia /","FitzPatrick, Nina.","United States","eng",26591129
"P","PG",1968,"2008-10-02",10,"Tango /","Mrożek, Sławomir, author.","United States","eng",266
"","",1976,"2011-01-31",6,"Mahler : a documentary study /","","United States","eng",2660162
"H","HQ",1992,"2012-04-23",26,"White, male, and middle-class : explorations in feminism and history /","Hall, Catherine, 1946-","United States","eng",26601911
"B","BD",1976,"2005-09-12",33,"Interpretation theory : discourse and the surplus of meaning /","Ricœur, Paul.","United States","eng",2660202
"P","PR",1955,"2013-03-04",3,"Mediaeval drama in Chester.","Salter, F. M. 1895-1962. (Frederick Millet),","Canada","eng",2660336
"E","E",1927,"2010-03-19",9,"Nicaragua and the United States, 1909-1927,","Cox, Isaac Joslin, 1873-1956.","United States","eng",266057
"H","HX",1962,"2004-02-17",77,"Fabian socialism and English politics, 1884-1918","McBriar, A. M","United Kingdom","eng",266090
"H","HQ",1960,"2013-04-23",13,"Birth control and public policy /","St. John-Stevas, Norman.","United States","eng",266113
"N","N",1957,"2013-08-02",2,"Problems of art : ten philosophical lectures /","Langer, Susanne K. 1895-1985, author. (Susanne Katherina Knauth),","United States","eng",266116
"H","HX",1937,"2012-02-05",21,"Socialism versus capitalism,","Pigou, A. C. 1877-1959. (Arthur Cecil),","United Kingdom","eng",266120
"P","PS",1972,"2006-05-31",22,"The example of Melville.","Berthoff, Warner.","United States","eng",266141
"B","BL",1966,"2011-12-01",7,"The Hindu tradition /","","United States","eng",266180
"J","JF",1992,"1996-12-02",6,"Democracy by initiative : shaping California's fourth branch of government","California Commission on Campaign Financing","United States","eng",26618864
"H","HV",1992,"2009-06-05",5,"Street lives : an oral history of homeless Americans /","VanderStaay, Steven, author","United States","eng",26626525
"H","HB",1963,"2009-06-01",25,"Karl Marx : his life and environment /","Berlin, Isaiah, 1909-1997.","United Kingdom","eng",266276
"P","PS",1966,"2011-01-12",20,"Calm down mother : a transformation for three women /","Terry, Megan.","United States","eng",2662808
"B","BX",1976,"2013-01-23",6,"Anabaptists and the sword /","Stayer, James M., author.","United States","eng",2663020
"P","PR",1993,"2009-06-16",12,"Green grass, running water /","King, Thomas, 1943-","United States","eng",26632171
"Q","QE",1993,"2007-11-08",11,"Rock formations and unusual geologic structures : exploring the earth's surface /","Erickson, Jon, 1948-","United States","eng",26632344
"H","HN",1993,"2005-06-14",18,"Understanding and preventing violence /","","United States","eng",26632408
"E","E",1993,"2007-01-05",52,"Up South : stories, studies, and letters of this century's Black migrations /","","United States","eng",26632519
"E","E",1993,"2010-04-02",52,"13th gen : abort, retry, ignore, fail? /","Howe, Neil","United States","eng",26632626
"H","HV",1992,"2009-11-17",55,"Targeted : the anatomy of an animal rights attack /","Lutherer, Lorenz Otto, 1936-","United States","eng",26632959
"H","HC",1993,"2012-03-14",21,"The green revolution : the American environmental movement, 1962-1992 /","Sale, Kirkpatrick.","United States","eng",26633145
"D","DS",1993,"2013-11-22",7,"On modern Jewish politics /","Mendelsohn, Ezra.","United States","eng",26633181
"M","ML",1992,"2008-11-25",8,"The Guinness encyclopedia of popular music /","","United Kingdom","eng",26634496
"H","HV",1992,"2010-06-04",81,"Disposable people? : the plight of refugees /","Mayotte, Judy A.","United States","eng",26634655
"H","HQ",1993,"2010-07-15",2,"Sex exposed : sexuality and the pornography debate /","","United States","eng",26634885
"P","PA",1976,"2013-06-17",13,"Roman satire /","Coffey, Michael","United Kingdom","eng",2664559
"D","DS",1992,"2013-06-17",5,"Babylonia 689-627 B.C. : a political history /","Frame, Grant","Turkey","eng",26645689
"E","E",1972,"1996-07-01",33,"Racism and psychiatry /","Thomas, Alexander, 1914-2003.","United States","eng",266460
"H","HX",1955,"2011-03-18",2,"The Russian Marxists & the origins of bolshevism /","Haimson, Leopold H.","United States","eng",266507
"H","HX",1967,"2011-10-13",5,"Peasant communism in southern Italy,","Tarrow, Sidney G.","United States","eng",266511
"H","HX",1961,"2006-10-25",3,"The romantic exiles : a nineteenth-century portrait gallery.","Carr, Edward Hallett, 1892-1982.","United States","eng",266516
"J","JC",1976,"2010-09-20",74,"Fascism : a reader's guide : analyses, interpretations, bibliography /","","United States","eng",2665171
"H","HX",1964,"2009-01-26",2,"Communist China : the politics of student opposition /","","United States","eng",266538
"H","HX",1964,"2011-01-27",12,"Communism and revolution : the strategic uses of political violence /","","United States","eng",266542
"P","PR",1976,"2008-12-01",33,"Culture and the Nigerian novel /","Taiwo, Oladele, author.","United States","eng",2666210
"E","E",1976,"2008-11-25",44,"Tribes of California /","Powers, Stephen, 1840-1904.","United States","eng",2666295
"F","F",1993,"2013-07-02",15,"Ancient Mesoamerica : a comparison of change in three regions /","","United Kingdom","eng",26672428
"T","TP",1993,"2009-06-10",66,"The human body shop : the engineering and marketing of life /","Kimbrell, Andrew, author.","United States","eng",26672971
"Q","QC",1993,"2012-07-23",66,"Introduction to optics /","Pedrotti, Frank L., 1932-","United States","eng",26673619
"R","RJ",1993,"1995-11-27",10,"Infants, children, and adolescents /","Berk, Laura E.","United States","eng",26673631
"J","JQ",1993,"2010-08-11",41,"Japan's political marketplace /","Ramseyer, J. Mark, 1954-","United States","eng",26673724
"E","E",1993,"2012-08-13",34,"Lure and loathing : essays on race, identity, and the ambivalence of assimilation /","","United States","eng",26673771
"H","HQ",1993,"2011-02-02",30,"Feminist frameworks : alternative theoretical accounts of the relations between women and men /","","United States","eng",26673835
